"","mac","mae_scaled","within_50","within_95"
"111",0.793875,0.560673013608837,0.77,0.99
"112",0.86275,0.554315857157125,0.77,1
"113",0.808625,0.560127996628501,0.84,0.99
"114",0.689875,0.532603201605237,0.86,0.99
"115",0.721125,0.55670478408552,0.87,0.97
"116",0.639625,0.441679970341892,0.86,0.98
"117",0.6935,0.600301512614394,0.8,0.99
"118",0.6115,0.524598246812968,0.82,0.98
"119",0.5185,0.443514095987479,0.84,1
"120",0.489,0.479760651262912,0.88,1
"121",0.548875,0.438685082173108,0.88,0.98
"122",0.66375,0.65773167396109,0.82,1
"123",0.871375,0.565735230425706,0.83,0.97
"124",0.8185,0.671844697618875,0.81,0.99
"125",0.555125,0.528820519194888,0.84,1
"126",0.6475,0.568084750124628,0.8,1
"127",0.836625,0.552492823400272,0.77,1
"128",0.70075,0.553962764876278,0.8,1
"129",0.722375,0.576410776992678,0.81,0.99
"130",0.82075,0.543161920063621,0.81,0.99
"131",0.882,0.687894997622656,0.78,1
"132",0.72975,0.542360987957751,0.83,1
"133",0.63975,0.608828323254387,0.87,1
"134",0.6745,0.582343548636034,0.85,0.99
"135",0.88725,0.581755708726552,0.71,1
"136",0.7635,0.555326069658307,0.8,0.99
"137",0.746625,0.627785597523181,0.85,1
"138",0.610125,0.485302917247133,0.76,1
"139",0.61325,0.465109520399552,0.84,1
"140",0.738375,0.66287313032849,0.85,0.99
"141",0.611375,0.502116475823828,0.83,1
"142",0.811,0.594272525110322,0.85,1
"143",0.70475,0.606782291027777,0.81,1
"144",0.8435,0.544939846310315,0.79,1
"145",0.681625,0.493330408009728,0.85,0.98
"146",0.746,0.606029470685917,0.79,1
"147",0.646375,0.48214092948952,0.85,0.98
"148",0.7285,0.555964862091955,0.84,0.99
"149",0.603125,0.449494002530682,0.85,0.99
"150",0.710375,0.554993581711585,0.8,0.99
"151",0.6945,0.58621434467854,0.81,1
"152",0.931375,0.616579653041508,0.83,0.98
"153",0.747625,0.5249277681387,0.8,1
"154",0.5685,0.446307843808695,0.84,0.99
"155",0.837125,0.540863482439533,0.83,0.98
"156",0.680125,0.595029799627173,0.83,0.99
"157",0.688125,0.54332041975023,0.81,1
"158",0.6295,0.503283788396051,0.77,0.99
"159",0.5785,0.497426115178884,0.84,0.99
"160",0.681375,0.59031635927712,0.8,0.99
"161",0.610375,0.556957476316471,0.82,0.98
"162",0.774125,0.539755316054671,0.83,0.99
"163",0.492875,0.404294063703526,0.83,0.99
"164",0.694,0.698045219714581,0.78,1
"165",0.560625,0.505699844500237,0.83,0.99
"166",0.520375,0.46957283162653,0.87,0.99
"167",0.858,0.621068285836181,0.82,0.98
"168",0.579625,0.450784546541905,0.89,0.99
"169",0.697,0.742001501219749,0.82,0.99
"170",0.5575,0.44030992270489,0.81,1
"171",0.713875,0.568866325337854,0.84,0.99
"172",0.456375,NA,0.84,1
"173",0.653375,0.571399693143481,0.85,0.98
"174",0.769375,0.650698395044294,0.81,0.99
"175",0.798875,0.640506738303297,0.76,1
"176",0.57925,0.522861088623749,0.79,0.99
"177",0.694875,0.527399801857038,0.83,0.98
"178",0.572375,0.450941481026314,0.85,1
"179",0.624125,0.585285479495232,0.83,1
"180",0.693375,0.54079484614633,0.84,1
"181",0.74375,0.551427713355859,0.78,0.99
"182",0.573,0.481404491591805,0.84,1
"183",0.63125,0.468554611854286,0.83,1
"184",0.710375,0.539876238906203,0.81,1
"185",0.7795,0.586605942814544,0.79,1
"186",0.6705,0.59004300944125,0.79,0.99
"187",0.74025,0.524160897467531,0.77,1
"188",0.6445,0.51015595369534,0.79,1
"189",0.795,0.530684418420467,0.78,1
"190",0.652375,0.516042392265339,0.84,0.99
"191",0.736875,0.572611489456436,0.85,0.99
"192",0.560125,0.499635423541681,0.81,1
"193",0.5575,0.400745561715489,0.84,1
"194",0.488375,0.457853309518493,0.85,0.99
"195",0.70225,0.538739572627324,0.82,1
"196",0.68875,0.503690040239933,0.83,0.99
"197",0.588375,0.451140447312812,0.82,1
"198",0.705375,0.573755693296546,0.8,1
"199",0.62925,0.54738505668308,0.8,1
"200",0.67375,0.544527029803408,0.86,1
"201",0.681875,0.441267258007154,0.81,0.99
"202",0.532125,0.495784783924858,0.87,0.99
"203",0.597375,0.491104966973118,0.81,0.98
"204",0.742625,0.52870076191661,0.84,1
"205",0.75225,0.595787975102908,0.79,0.98
"206",0.7715,0.59880197368595,0.83,0.99
"207",0.671,0.56287053377713,0.84,0.97
"208",0.54075,NA,0.83,0.99
"209",0.54875,0.414953208330478,0.85,0.99
"210",0.68125,0.554947332003368,0.85,0.99
"211",0.680875,0.509847660459058,0.84,0.99
"212",0.622,0.516859953438472,0.86,1
"213",0.59175,0.584576421151202,0.78,1
"214",0.77525,0.668584037907001,0.86,1
"215",0.626375,0.540128827987642,0.81,0.99
"216",0.675625,0.503791620102398,0.79,1
"217",0.722,0.533388456124886,0.77,1
"218",0.609875,0.483044940270512,0.83,0.98
"219",0.6445,0.589538560633587,0.82,0.99
"220",0.469375,0.43223608290553,0.81,0.99
"221",0.796875,0.611292892141778,0.81,1
"222",0.7145,0.488664964845689,0.85,0.99
"223",0.721375,0.553164182121264,0.8,1
"224",0.731375,0.516770718816562,0.79,1
"225",0.58575,0.528159327434172,0.82,1
"226",0.744375,0.533197684734868,0.84,0.98
"227",0.6175,0.486706548437717,0.86,0.99
"228",0.8315,0.694405087208907,0.81,0.99
"229",0.791625,0.569953457821452,0.78,1
"230",0.712125,0.526848979260536,0.8,1
"231",0.639375,0.473376886600812,0.8,1
"232",0.5465,0.470267155846588,0.84,0.99
"233",0.563375,0.543004474586742,0.85,1
"234",0.853125,0.644100469476034,0.77,1
"235",0.6835,0.598915718599052,0.78,0.99
"236",0.67125,0.543604492748634,0.81,1
"237",0.677625,0.534100017271014,0.86,0.98
"238",0.782875,0.518380036677743,0.84,0.99
"239",0.615875,0.482229675726071,0.85,0.99
"240",0.514125,0.552058108314829,0.86,0.99
"241",0.689375,0.547577003676084,0.82,0.98
"242",0.82075,0.606977064435651,0.8,0.99
"243",0.685375,0.555394478978579,0.87,0.99
"244",0.5855,0.517246025959169,0.83,0.99
"245",0.757625,0.582415306146137,0.78,1
"246",0.77425,0.595257833494118,0.84,0.98
"247",0.661375,0.457661235714046,0.84,0.99
"248",0.605375,0.529090670247425,0.87,1
"249",0.79225,0.597086076527108,0.82,0.99
"250",0.550625,0.483558332814881,0.88,1
"251",0.717,0.530488158849189,0.8,1
"252",0.717,0.607004583717632,0.8,0.99
"253",0.524125,0.514200885457556,0.87,0.98
"254",0.6365,0.499732789641043,0.85,0.98
"255",0.70475,0.55353518475158,0.83,1
"256",0.879,0.609985066031772,0.78,1
"257",0.719625,0.533556098957032,0.81,1
"258",0.605125,0.468117227256813,0.84,1
"259",0.686125,0.542959924792664,0.85,1
"260",0.6645,0.534929867588066,0.82,0.99
"261",0.76025,0.544975906828768,0.79,1
"262",0.776125,0.529686157464298,0.77,1
"263",0.853125,0.523169449243318,0.81,1
"264",0.60175,0.518652149470327,0.79,1
"265",0.749375,0.711941407846476,0.8,1
"266",0.72475,0.523789138715314,0.79,1
"267",0.65775,0.520984712834462,0.83,1
"268",0.679,0.519219435114735,0.85,1
"269",0.67375,0.469495408356208,0.85,0.98
"270",0.615375,0.493505919660899,0.87,0.99
"271",0.66525,0.490526763590517,0.86,0.98
"272",0.86075,0.595401450376608,0.78,1
"273",0.638,0.565931418706228,0.84,0.99
"274",0.906,0.542439539691079,0.77,1
"275",0.9285,0.610209867201423,0.7,1
"276",0.699,0.528577784545895,0.8,1
"277",0.69275,0.544748252030881,0.85,0.99
"278",0.66525,0.633367807528241,0.85,0.99
"279",0.601375,0.532185523463057,0.84,1
"280",0.64075,0.505233826670691,0.79,0.99
"281",0.775,0.582241457588792,0.8,0.99
"282",0.612375,0.509296466340127,0.84,1
"283",0.83025,0.727256195478047,0.84,1
"284",0.6835,0.540212367421097,0.76,0.99
"285",0.677625,0.520536656833422,0.86,1
"286",0.6955,0.537221162791562,0.79,0.99
"287",0.55775,0.546922985920671,0.87,0.99
"288",0.729,0.534351757962019,0.79,0.98
"289",0.727125,0.588151612227384,0.77,1
"290",0.6595,0.590604686639483,0.81,0.99
"291",0.68125,0.487674113551259,0.81,0.99
"292",0.637875,0.483613286323543,0.72,0.99
"293",0.659,0.476141464002795,0.82,1
"294",0.798625,0.560742420398771,0.79,0.99
"295",0.585125,0.517032113169524,0.86,1
"296",0.758625,0.619060717375316,0.84,1
"297",0.765125,0.635007830520355,0.84,0.98
"298",0.63,0.548824608125022,0.86,0.99
"299",0.592,0.477533685384333,0.85,1
"300",0.846875,0.726762484473264,0.86,0.99
"301",0.73225,0.551828277653205,0.8,1
"302",0.696125,0.623364129572874,0.83,1
"303",0.81825,0.707666976330302,0.79,1
"304",0.44625,0.440721101957878,0.84,1
"305",0.824375,0.569269706202984,0.79,1
"306",0.479875,0.448827443502575,0.79,1
"307",0.749375,0.54382551096796,0.78,1
"308",0.673875,0.53739678160005,0.8,1
"309",0.783125,0.609810346137651,0.79,1
"310",0.573625,0.515777140977556,0.78,0.99
"311",0.792125,0.521609044749303,0.77,1
"312",0.723375,0.556110874514489,0.8,1
"313",0.5735,0.455327700669745,0.85,0.98
"314",0.492375,0.451689124042773,0.86,1
"315",0.79475,0.601505499570188,0.84,0.99
"316",0.849875,0.631343922807418,0.77,0.98
"317",0.621875,0.577666146258451,0.88,1
"318",0.612125,0.467758412007826,0.88,0.98
"319",0.58625,0.540061059517937,0.82,1
"320",0.683125,0.598688213905777,0.86,0.98
"321",0.77825,0.608994849664623,0.82,1
"322",0.7435,0.49574972120243,0.83,1
"323",0.724625,0.542057170708438,0.86,0.98
"324",0.87825,0.600604313341331,0.83,0.99
"325",0.47275,0.396317724738429,0.87,0.99
"326",0.831375,0.591912783148914,0.8,0.98
"327",0.68375,0.587853467124686,0.84,1
"328",0.667375,0.566327640951675,0.86,1
"329",0.479,0.408438693287881,0.86,0.97
"330",0.7715,0.589658079126564,0.76,1
"331",0.61775,0.501610272827298,0.82,0.99
"332",0.769625,0.672259757347979,0.83,1
"333",0.621875,0.611620124191615,0.83,1
"334",0.6775,NA,0.82,0.99
"335",0.939875,0.589676423523941,0.77,1
"336",0.54275,0.441060918956509,0.89,1
"337",0.778625,0.660144285257165,0.83,1
"338",0.735625,0.566553405170061,0.79,0.99
"339",0.55825,0.504053100261069,0.81,1
"340",0.8255,0.685303616725594,0.85,0.99
"341",0.642,0.523892267845323,0.86,1
"342",0.5995,0.439552849743276,0.82,1
"343",0.70775,0.548764969076619,0.82,1
"344",0.628875,0.560255403311883,0.84,0.98
"345",0.700625,0.528192441887288,0.78,0.99
"346",0.727375,0.571206603026033,0.84,1
"347",0.653,0.571187157786639,0.77,1
"348",0.739125,0.50368530914825,0.84,0.99
"349",0.68375,0.695833857927647,0.84,1
"350",0.615375,0.508297975067529,0.85,1
"351",0.72675,0.686232587845677,0.82,0.99
"352",0.702875,0.476846940345312,0.85,1
"353",0.74,0.548939066254461,0.83,0.99
"354",0.6995,0.526069045379107,0.81,1
"355",0.849375,0.647783187536284,0.87,0.98
"356",0.68425,0.544805358646681,0.85,1
"357",0.56125,0.45060247556163,0.79,1
"358",0.683125,0.528663893712534,0.82,0.99
"359",0.587875,0.436267754577727,0.81,1
"360",0.73575,0.546801042998285,0.83,0.99
"361",0.623375,0.523491405091384,0.84,1
"362",0.43825,0.436467728376237,0.89,0.99
"363",0.473875,0.530248333004346,0.81,1
"364",0.657625,0.528311687592338,0.84,1
"365",0.600125,0.599853131972578,0.85,0.99
"366",0.48425,0.511778072964956,0.86,0.99
"367",0.72225,0.574656992898492,0.83,1
"368",0.620875,0.525248136471288,0.83,0.98
"369",0.51325,0.478377271645928,0.88,0.98
"370",0.8415,0.582858552810799,0.77,1
"371",0.644875,0.474651764531403,0.86,0.98
"372",0.503875,NA,0.85,0.98
"373",0.611,0.52738992047132,0.82,1
"374",0.858125,0.488024937707429,0.86,0.96
"375",0.69075,0.538216382798135,0.89,1
"376",0.774,0.561058214869148,0.83,0.99
"377",0.61575,0.510507627754584,0.86,1
"378",0.748875,0.565277476613293,0.82,0.99
"379",0.674625,0.521906647399621,0.79,1
"380",0.773375,0.520983305473144,0.77,1
"381",0.681125,0.604007495662326,0.87,0.98
"382",0.600125,0.439654900973106,0.84,0.99
"383",0.777875,0.580623922642355,0.77,0.99
"384",0.578,0.492389633002614,0.82,1
"385",0.657875,0.554314292043494,0.84,0.99
"386",0.65875,0.492122426738715,0.73,1
"387",0.57025,0.530743044040111,0.86,1
"388",0.595875,0.548746665329561,0.83,1
"389",0.70675,0.540420235678109,0.83,0.98
"390",0.742625,0.541849024319658,0.81,1
"391",0.764125,0.595000460614666,0.81,0.99
"392",0.835375,0.565944463338581,0.75,0.99
"393",0.6435,0.488856256685041,0.81,1
"394",0.75325,0.545374802955862,0.76,0.99
"395",0.66725,0.485518870497034,0.78,1
"396",0.652,0.527317656970806,0.86,1
"397",0.85825,0.570207097556425,0.8,1
"398",0.631625,0.545565583156919,0.83,0.99
"399",0.5635,0.475107000023311,0.89,0.99
"400",0.757375,0.637993653404898,0.83,1
"401",0.77725,0.553668865652034,0.85,1
"402",0.737125,0.593626591967852,0.82,1
"403",0.909,0.57872012424938,0.79,0.99
"404",0.6095,0.457226575663792,0.83,1
"405",0.782125,0.545508020899069,0.77,0.99
"406",0.660625,0.564310952699119,0.86,0.98
"407",0.6265,0.452481396314986,0.81,1
"408",0.599125,0.543523374465599,0.84,1
"409",0.811625,0.579348938780149,0.79,1
"410",0.55575,0.413884236285497,0.82,0.98
"411",0.642875,0.511052449889352,0.82,0.99
"412",0.770625,0.625276587084014,0.79,1
"413",0.696125,0.543718725082748,0.83,1
"414",0.759625,0.5289488513592,0.86,0.98
"415",0.5275,0.453616078929654,0.83,1
"416",0.728125,0.500292288044483,0.83,0.98
"417",0.846875,0.594639850153672,0.84,0.99
"418",0.62025,0.530238070458241,0.83,1
"419",0.574125,0.477145696570048,0.82,1
"420",0.606,0.636937630071716,0.84,1
"421",0.752875,0.534202564011355,0.76,0.99
"422",0.682,0.50888916218784,0.84,1
"423",0.503125,0.449373775493526,0.84,1
"424",0.789125,0.584939418450173,0.78,0.99
"425",0.72725,0.55144452847648,0.83,1
"426",0.681375,0.509376143756051,0.8,1
"427",0.663125,0.492218887511391,0.84,1
"428",0.645375,0.504467904724746,0.81,1
"429",0.70125,0.503648140440405,0.83,0.99
"430",0.640125,0.461672769096969,0.81,1
"431",0.830125,0.505176162711088,0.73,1
"432",0.724375,0.616357337087993,0.86,0.98
"433",0.664375,0.546330432729085,0.87,0.99
"434",0.722125,0.619507958836534,0.85,1
"435",0.70025,0.533789225969374,0.85,0.99
"436",0.710875,0.500682209776541,0.8,1
"437",0.5375,0.427814877668517,0.86,0.99
"438",0.569625,0.479915900022253,0.88,0.99
"439",0.97275,0.670033421971959,0.78,1
"440",0.756375,0.611716787530975,0.8,1
"441",0.511125,0.470787959143941,0.84,0.99
"442",0.695125,0.485173168823561,0.83,0.98
"443",0.658625,0.526824634701586,0.81,1
"444",0.548,0.528071143017658,0.81,1
"445",0.66025,0.521513042236715,0.83,1
"446",0.646875,0.518059074875557,0.82,1
"447",0.7815,0.566463067611014,0.78,0.99
"448",0.671625,0.590856335662721,0.85,0.98
"449",0.66725,0.572770115975786,0.87,1
"450",0.838875,0.682218087349866,0.78,1
"451",0.695125,0.603274977253422,0.81,1
"452",0.791,0.550768012153879,0.81,0.99
"453",0.663,0.402152781147812,0.86,0.98
"454",0.736875,0.637666907853323,0.87,0.96
"455",1.05475,0.625268070535854,0.78,1
"456",0.69175,0.516207132159837,0.8,0.99
"457",0.800125,0.58493759658182,0.82,1
"458",0.635375,0.506189204360436,0.82,0.99
"459",0.703125,0.647899402433138,0.84,0.99
"460",0.62925,0.441186767227838,0.89,0.99
"461",0.650625,0.528881855036551,0.87,0.99
"462",0.550125,0.469949928108412,0.87,0.98
"463",0.651125,0.551572093999796,0.82,1
"464",0.875625,0.611417758446794,0.79,1
"465",0.596125,0.484507961009288,0.86,0.99
"466",0.737625,0.630698311521992,0.83,0.99
"467",0.668375,0.588044806007086,0.86,0.98
"468",0.6515,0.579134506917402,0.85,1
"469",0.623625,0.533083245677157,0.83,0.99
"470",0.81575,0.60576580013429,0.78,1
"471",0.68825,0.561759121389395,0.83,1
"472",0.7625,0.523237212489225,0.75,1
"473",0.574375,0.534600855655393,0.81,1
"474",0.861625,0.650675422181225,0.8,0.98
"475",0.672,0.570844011021536,0.83,0.99
"476",0.664,0.512704208427188,0.87,1
"477",0.740875,0.685082348776705,0.85,0.98
"478",0.62525,0.518347944972145,0.84,0.98
"479",0.814125,0.593774843254236,0.79,1
"480",0.621625,0.49374651113915,0.87,1
"481",0.724125,0.56987170200331,0.83,1
"482",0.736375,0.528226173737072,0.81,0.98
"483",0.702,0.52211995312521,0.81,1
"484",0.683875,0.568418709383985,0.85,0.99
"485",0.8045,0.758489478458253,0.82,0.99
"486",0.517875,0.451104636027769,0.88,1
"487",0.82325,0.543802278099836,0.83,1
"488",0.643,0.495941122556874,0.89,0.98
"489",0.97925,0.620345187655196,0.77,0.99
"490",0.712875,0.512239168914379,0.8,0.98
"491",0.5345,0.450687879945044,0.84,0.99
"492",0.749875,0.585319850219519,0.82,0.99
"493",0.528875,0.422442520774084,0.84,1
"494",0.614125,0.446414406486166,0.86,0.98
"495",0.596875,0.549541410842454,0.85,0.99
"496",0.759625,0.58454487968345,0.82,1
"497",0.679625,0.549441560072973,0.81,0.99
"498",0.677875,0.517708136422234,0.84,0.98
"499",0.8255,0.549598001309974,0.75,0.99
"500",0.80525,0.52047059319501,0.81,0.98
"501",0.673875,0.612512863623595,0.83,0.99
"502",0.6695,0.56301241764608,0.77,1
"503",0.77225,0.581912500137533,0.84,0.99
"504",0.680875,0.521608754665126,0.81,1
"505",0.785625,0.56420660656858,0.75,1
"506",0.6525,0.477772627725912,0.84,1
"507",0.708375,0.540651414496524,0.81,1
"508",0.59975,0.509008232470074,0.9,0.99
"509",0.622125,0.495434646906051,0.84,1
"510",0.861375,0.636676383414414,0.81,1
"511",0.866625,0.682492865138768,0.81,0.98
"512",0.745125,0.637431216333441,0.87,0.99
"513",0.8185,0.625352722493491,0.81,1
"514",0.902625,0.619604317335948,0.77,1
"515",0.583625,0.535078525848254,0.84,1
"516",0.631,0.489482133489931,0.87,1
"517",0.65725,0.537497164731645,0.82,1
"518",0.7065,0.514596430035334,0.86,0.98
"519",0.684875,0.584681619002497,0.78,0.99
"520",0.79875,0.528814978652404,0.85,0.98
"521",0.56475,0.505595572349192,0.81,1
"522",0.594375,0.480646000509442,0.81,1
"523",0.703625,0.539130313821053,0.8,0.99
"524",0.7295,0.53301579408918,0.79,0.99
"525",0.578,0.506424927701388,0.81,1
"526",0.712625,0.533155377117054,0.84,0.99
"527",0.697375,0.608375459757816,0.82,1
"528",0.962625,0.780279644437125,0.82,1
"529",0.597375,0.477129740805978,0.87,1
"530",0.623,0.550416691820332,0.82,1
"531",0.630875,0.506981136102622,0.82,0.99
"532",1.003625,0.434232290584106,0.89,0.97
"533",0.6075,0.48732105749561,0.82,0.99
"534",0.71025,0.499324303815931,0.84,0.99
"535",0.632875,0.499533047180232,0.81,0.99
"536",0.685875,0.501340484452621,0.86,1
"537",0.72375,0.502192415433421,0.83,0.99
"538",0.694375,0.588809023380479,0.81,1
"539",0.708875,0.520961997648154,0.8,0.99
"540",0.71325,0.559015016857471,0.75,1
"541",0.795125,0.578240927016082,0.82,0.99
"542",0.56625,0.520361222042082,0.85,0.99
"543",0.6415,0.625966869501917,0.86,1
"544",0.785375,0.513617212052599,0.83,1
"545",0.82175,0.579692729582721,0.83,1
"546",0.66125,0.568093736486763,0.86,1
"547",0.63525,0.517101028087935,0.85,0.98
"548",0.584125,0.498563746139601,0.84,0.99
"549",0.5995,0.503674248499757,0.87,1
"550",0.946375,0.616585930744774,0.74,0.99
"551",0.681875,0.657052222247817,0.83,0.99
"552",0.5885,NA,0.84,1
"553",0.630875,0.526145416245351,0.82,0.99
"554",0.7935,0.590722248652783,0.81,1
"555",0.51025,0.406844152483624,0.88,1
"556",0.667125,0.480255758229425,0.84,0.99
"557",0.89625,0.499996636496585,0.79,0.98
"558",0.79,0.663267381406005,0.79,1
"559",0.74475,0.552680012757109,0.79,0.99
"560",0.82525,0.522057936043037,0.86,0.97
"561",0.70075,0.51520911352745,0.78,0.99
"562",0.71525,0.50704902423359,0.81,1
"563",0.729125,0.470669969095965,0.8,1
"564",0.6885,0.618795516918689,0.82,1
"565",0.56325,0.464314824901084,0.82,0.99
"566",0.403,0.396801554097529,0.89,0.99
"567",0.71,0.529530872587563,0.8,1
"568",0.85375,0.606317760871315,0.82,0.98
"569",0.5615,0.483167368975923,0.84,1
"570",0.657625,0.467644556773901,0.81,0.99
"571",0.546625,0.469900431980567,0.85,0.99
"572",0.68275,0.49062567284185,0.86,1
"573",0.4975,0.439415162477871,0.82,1
"574",0.709625,0.613745835189271,0.84,1
"575",0.736625,0.562034663635099,0.84,0.98
"576",0.5775,0.495384876022775,0.84,0.99
"577",0.7085,0.54222548833299,0.81,1
"578",0.577,0.506431925502901,0.84,0.99
"579",0.67375,0.535380501177018,0.8,1
"580",0.685875,0.573888391808756,0.84,0.99
"581",0.820125,0.618431025769743,0.77,1
"582",0.70675,NA,0.78,1
"583",0.716375,0.52064330231531,0.85,0.98
"584",0.58075,0.44972297103932,0.84,0.98
"585",0.723625,0.522939617970544,0.8,0.99
"586",0.759375,0.549061307063571,0.81,1
"587",0.959125,0.588106069035389,0.81,0.99
"588",0.64775,0.482450239038779,0.8,1
"589",0.697875,0.536868157789264,0.82,1
"590",0.67725,0.541339597389848,0.84,0.99
"591",0.70375,0.486377319650311,0.79,0.99
"592",0.563875,0.534900985074304,0.83,1
"593",0.749875,0.556920911134005,0.79,0.99
"594",0.721,0.531699167285377,0.8,0.99
"595",0.72775,0.559875375186067,0.74,1
"596",0.76225,0.59344808940755,0.85,0.99
"597",0.76125,0.50387550383442,0.85,0.99
"598",0.691,0.603025226299134,0.83,1
"599",0.7235,0.554187643406437,0.85,1
"600",0.579,0.482595110422784,0.74,1
"601",0.849875,0.536209299623602,0.76,1
"602",0.593125,0.491239891359735,0.82,0.99
"603",0.547625,0.447460905134211,0.8,1
"604",0.7065,0.508409228031328,0.82,1
"605",0.490625,NA,0.84,0.99
"606",0.718625,0.540778043981582,0.87,0.97
"607",0.599875,0.503183543315933,0.83,1
"608",1.085625,0.544119905466662,0.82,0.97
"609",0.84825,0.65848878080614,0.82,0.99
"610",0.6215,0.448430715100703,0.8,1
"611",0.682375,0.515894980220524,0.81,1
"612",0.539375,0.479408005419581,0.81,1
