"","mac","mae_scaled","within_50","within_95"
"258",0.511125,0.573450423781847,0.85,0.99
"259",0.65925,0.769429305979963,0.81,0.99
"260",0.495125,0.694199406744095,0.89,0.98
"261",0.361375,0.573765393071718,0.92,0.97
"262",0.498,0.686454313044329,0.85,0.99
"263",0.6,0.729372290157087,0.8,1
"264",0.409875,0.621876264288619,0.84,1
"265",0.61525,0.778318256864573,0.84,0.99
"266",0.477375,0.530712661030898,0.86,0.97
"267",0.428875,0.553004974066316,0.89,0.99
"268",0.553375,0.730597162900382,0.87,0.98
"269",0.518125,0.715168542320716,0.83,1
"270",0.65925,0.796941190398527,0.86,0.98
"271",0.474125,0.526130715018879,0.82,1
"272",0.43025,0.638386438719548,0.89,0.96
"273",0.4835,0.661716680049241,0.89,1
"274",0.6175,0.750916023896037,0.83,0.95
"275",0.624875,0.794683785827209,0.86,0.96
"276",0.518625,0.605716210559241,0.83,1
"277",0.54825,0.745360262316045,0.85,0.98
"278",0.48275,0.682090403397896,0.89,0.98
"279",0.662875,0.618373709566931,0.84,0.98
"280",0.564375,0.74272222645601,0.86,0.99
"281",0.564125,0.749580864748826,0.86,0.98
"282",0.58975,0.769241473615034,0.84,0.98
"283",0.40825,0.623236566596112,0.9,0.98
"284",0.537375,0.726796891247153,0.87,0.96
"285",0.53125,0.726622625430866,0.84,0.99
"286",0.695625,0.798142264850547,0.82,0.98
"287",0.671375,0.75218171340649,0.8,1
"288",0.687,0.771675773789338,0.85,0.98
"289",0.762,0.843267262916719,0.87,0.98
"290",0.6465,0.766561510774634,0.83,1
"291",0.516,0.702961221488211,0.87,0.99
"292",0.76975,0.882377052509504,0.79,0.97
"293",0.50325,0.689921694520109,0.84,0.99
"294",0.47375,0.661461723490732,0.88,1
"295",0.54025,0.695634138953687,0.82,0.99
"296",0.492375,0.625729924545326,0.9,1
"297",0.614125,0.766426330991246,0.84,0.99
"298",0.425375,0.587121492265641,0.85,1
"299",0.5375,0.598643380891224,0.85,0.98
"300",0.561,0.726013383504516,0.85,0.99
"301",0.5435,0.737489110343492,0.85,0.98
"302",0.419875,0.611680854735662,0.87,0.99
"303",0.7515,0.852350278935374,0.83,0.98
"304",0.482,0.641075255945665,0.88,1
"305",0.470125,0.678099149073558,0.87,1
"306",0.505875,0.595146779131201,0.85,0.98
"307",0.530125,0.690023105020108,0.87,1
"308",0.495875,0.636662280568924,0.85,0.98
"309",0.495625,0.706598684871461,0.85,0.99
"310",0.503875,0.655647781062233,0.85,0.97
"311",0.454,0.659829524767597,0.87,0.99
"312",0.610375,0.74237796311372,0.84,0.98
"313",0.58175,0.688795166347481,0.83,1
"314",0.517125,0.659945698496425,0.8,0.99
"315",0.7845,0.870320411134295,0.74,0.91
"316",0.535625,0.733278307752897,0.84,0.98
"317",0.52775,0.55145356920451,0.81,0.99
"318",0.4885,0.700025662648273,0.88,1
"319",0.415,0.593352796713348,0.88,0.99
"320",0.565125,0.729618192620223,0.87,0.98
"321",0.7325,0.775812112456352,0.85,0.96
"322",0.494625,0.613011835731022,0.86,0.97
"323",0.628625,0.790705015126771,0.86,0.98
"324",0.477625,0.574660913306227,0.81,0.99
"325",0.786625,0.853084787194946,0.8,0.98
"326",0.4665,0.661717363486628,0.9,0.97
"327",0.44525,0.658498740911921,0.88,0.98
"328",0.7105,0.792945160817523,0.8,1
"329",0.568625,0.718981756038235,0.83,1
"330",0.5405,0.731926838622138,0.87,0.97
"331",0.677875,0.749839899212816,0.85,0.99
"332",0.617625,0.701223467938751,0.83,0.97
"333",0.587375,0.737879410889536,0.84,0.99
"334",0.56025,0.746069666276301,0.82,1
"335",0.513125,0.718384358119346,0.87,0.99
"336",0.641125,0.687964221674659,0.82,0.99
"337",0.532625,0.716794554800384,0.84,0.98
"338",0.549375,0.704882254001208,0.86,0.99
"339",0.582625,0.775817366168773,0.84,1
"340",0.485625,0.68945761280095,0.88,0.95
"341",0.585625,0.693837137408499,0.82,0.99
"342",0.597125,0.751391031535384,0.86,1
"343",0.438875,0.633903842614258,0.89,0.98
"344",0.651,0.771004319376242,0.78,0.98
"345",0.572375,0.705150613166365,0.88,0.98
"346",0.39925,0.516847165404404,0.86,0.99
"347",0.466375,0.661763510806412,0.88,0.99
"348",0.562875,0.661770796793503,0.82,1
"349",0.46125,0.672953294283418,0.89,0.98
"350",0.50325,0.704958687835087,0.86,1
"351",0.597125,0.774325933466532,0.83,1
"352",0.434,0.476833351572517,0.87,0.99
"353",0.48775,0.702967253367437,0.84,0.98
"354",0.71125,0.772474352828991,0.79,1
"355",0.48575,0.693970186875763,0.88,1
"356",0.5865,0.531403655747945,0.81,0.99
"357",0.696875,0.77289653926907,0.8,0.98
"358",0.530375,0.722361475025521,0.85,0.99
"359",0.696,0.789308619798915,0.84,0.99
"360",0.49425,0.593887878410985,0.86,0.99
"361",0.52375,0.673757259585562,0.83,0.98
"362",0.644875,0.694978110604257,0.8,0.98
"363",0.656875,0.732415793452356,0.85,0.99
"364",0.608,0.80669201256741,0.83,0.99
"365",0.545875,0.703327173865508,0.81,0.99
"366",0.357125,0.563612184411449,0.85,0.99
"367",0.457625,0.643209793562444,0.89,1
"368",0.64775,0.797781068163044,0.87,0.96
"369",0.5375,0.731634043097123,0.84,0.99
"370",0.390125,0.578973221444642,0.87,1
"371",0.427875,0.600725586389162,0.88,1
"372",0.45875,0.662721804292259,0.9,0.99
"373",0.448,0.653683594782221,0.87,1
"374",0.62675,0.77948288807577,0.84,1
"375",0.565625,0.590368377894722,0.8,1
"376",0.498125,0.612297963024472,0.87,0.99
"377",0.384875,0.559826812194857,0.91,0.99
"378",0.478875,0.669703772162066,0.84,1
"379",0.82,0.862049314149532,0.77,0.98
"380",0.4395,0.648998617867504,0.89,0.99
"381",0.62175,0.6709463979855,0.78,0.97
"382",0.59425,0.778730541713418,0.83,0.98
"383",0.522,0.67635068140574,0.89,0.99
"384",0.6355,0.751168555003186,0.87,0.99
"385",0.641375,0.715909427166975,0.8,0.97
"386",0.533375,0.729789270860928,0.87,1
"387",0.616125,0.733818497269336,0.87,0.98
"388",0.537875,0.659144454456075,0.88,0.98
"389",0.572875,0.696237559254757,0.84,1
"390",0.68275,0.791951166815737,0.85,0.99
"391",0.592375,0.732427203408646,0.84,0.99
"392",0.360125,0.49343319569365,0.89,1
"393",0.563375,0.730866398313129,0.84,1
"394",0.498375,0.666008299559487,0.84,0.97
"395",0.514375,0.624195334870978,0.89,1
"396",0.55675,0.595662927487626,0.89,0.98
"397",0.51975,0.717847608834658,0.88,0.97
"398",0.468125,0.614824307503865,0.87,0.98
"399",0.544,0.720592036662353,0.85,0.98
"400",0.48875,0.657741818344117,0.84,1
"401",0.5565,0.64429985928278,0.79,0.97
"402",0.667875,0.781274103450549,0.88,0.98
"403",0.5765,0.783888132069648,0.83,0.97
"404",0.69025,0.724164984755669,0.77,0.98
"405",0.449875,0.640064316079329,0.86,1
"406",0.510125,0.707911137810469,0.87,0.99
"407",0.513125,0.53840015989584,0.9,0.99
"408",0.5465,0.722569935305824,0.82,0.99
"409",0.4755,0.595038578354926,0.84,1
"410",0.546625,0.696752383733778,0.87,1
"411",0.618625,0.713634838315406,0.86,0.98
"412",0.78725,0.867800172699128,0.82,0.97
"413",0.523625,0.706500955678166,0.85,1
"414",0.48325,0.675337517889694,0.88,0.99
"415",0.69025,0.750216479588614,0.83,0.99
"416",0.46975,0.667081184463069,0.82,0.99
"417",0.506625,0.635855398674133,0.82,0.97
"418",0.38825,0.620222212879507,0.89,0.99
"419",0.548125,0.725656632246378,0.84,0.99
"420",0.559375,0.746574877027842,0.86,0.99
"421",0.516375,0.72004631027775,0.86,1
"422",0.467,0.674743945678863,0.84,0.98
"423",0.647,0.775658205283324,0.82,0.98
"424",0.724375,0.848553128112361,0.8,0.98
"425",0.4755,0.625059471578598,0.88,1
"426",0.461625,0.685925072593788,0.88,0.98
"427",0.384875,0.576835593243672,0.84,1
"428",0.552,0.718648192526336,0.86,0.98
"429",0.52725,0.705100154967008,0.88,0.98
"430",0.719875,0.811981044285861,0.81,1
"431",0.664125,0.723137439446314,0.81,0.98
"432",0.52825,0.658673114485649,0.85,0.99
"433",0.476125,0.653333856119203,0.85,1
"434",0.47075,0.665048211771317,0.88,1
"435",0.7155,0.834710444857946,0.83,0.99
"436",0.412125,0.6027587918791,0.87,1
"437",0.51825,0.679758970561944,0.84,0.97
"438",0.574125,0.734738390239004,0.82,0.99
"439",0.781625,0.82633661359146,0.79,0.99
"440",0.463,0.510451362007403,0.83,1
"441",0.591375,0.581566271600748,0.83,1
"442",0.388625,0.482658272047344,0.83,1
"443",0.552625,0.697505344352211,0.8,0.99
"444",0.7215,0.823272942195686,0.79,0.99
"445",0.691125,0.802262199799246,0.84,0.99
"446",0.42825,0.631732624488192,0.88,1
"447",0.487125,0.692047811061667,0.88,1
"448",0.51525,0.704099370036768,0.83,0.98
"449",0.590625,0.743712972765482,0.84,0.98
"450",0.571,0.642541583732814,0.79,0.98
"451",0.5985,0.697247000142313,0.79,0.99
"452",0.46725,0.537543019870545,0.86,0.97
"453",0.55825,0.70574996494209,0.85,0.99
"454",0.554875,0.740410410504925,0.86,1
"455",0.51,0.705266471685182,0.87,0.98
"456",0.561,0.729929238025416,0.84,1
"457",0.534625,0.69582604865695,0.81,0.97
"458",0.627625,0.786584540311056,0.83,0.98
"459",0.558375,0.738150667235326,0.83,0.98
"460",0.45475,0.626281090599416,0.89,0.99
"461",0.60725,0.785495389879441,0.81,0.99
"462",0.472625,0.681654838315476,0.83,1
"463",0.504125,0.709510778298368,0.87,0.99
"464",0.621375,0.770081633964195,0.86,0.99
"465",0.74,0.770596036143387,0.85,0.98
"466",0.56775,0.725354235262741,0.84,0.98
"467",0.563125,0.763609691083291,0.88,0.98
"468",0.531,NA,0.84,0.98
"469",0.631375,0.725054486919039,0.83,0.99
"470",0.46175,0.645800773724802,0.84,1
"471",0.416625,0.592390815038529,0.85,0.98
"472",0.582625,0.745752426411359,0.83,0.99
"473",0.731,0.854974637744492,0.84,0.99
"474",0.4525,0.641828791275527,0.85,0.99
"475",0.721125,0.793789095474811,0.82,0.96
"476",0.567,0.755239723892417,0.86,0.99
"477",0.52875,0.740938136923196,0.87,0.99
"478",0.748625,0.845037525852466,0.86,0.99
"479",0.542,0.730178788432224,0.85,1
"480",0.675875,0.697273163892764,0.83,0.98
"481",0.486625,0.6797192871727,0.85,0.98
"482",0.58475,0.748011640213156,0.82,0.99
"483",0.82,0.835646176810974,0.8,0.98
"484",0.578625,0.739848900790174,0.83,1
"485",0.573625,0.753148844994959,0.87,0.99
"486",0.40925,0.602759457928855,0.89,0.98
"487",0.62625,0.758244439598955,0.81,0.97
"488",0.534125,0.717605985400681,0.87,0.99
"489",0.488625,0.700562034148864,0.85,0.99
"490",0.4865,0.665541349409071,0.86,0.97
"491",0.4895,0.689579588603476,0.87,0.99
"492",0.500125,0.696306398701975,0.88,0.98
"493",0.589375,0.728923217100837,0.83,0.96
"494",0.397625,0.553049100729194,0.9,0.99
"495",0.557125,0.757348268926754,0.86,1
"496",0.4825,NA,0.8,0.97
"497",0.48325,0.664208045055489,0.87,0.99
"498",0.611875,0.80212076994674,0.88,0.97
"499",0.7395,0.728291826770484,0.79,0.99
"500",0.422875,0.575190301304782,0.89,0.98
"501",0.481875,0.670099522063074,0.87,0.98
"502",0.407375,0.584567315623596,0.85,0.99
"503",0.606625,0.773948236930881,0.84,1
"504",0.46425,0.672030229027772,0.88,0.98
"505",0.563625,0.698734706109587,0.85,0.99
"506",0.529875,0.644958926114021,0.88,0.99
"507",0.505875,0.600118991760355,0.86,0.99
"508",0.477875,0.654288869709059,0.85,0.98
"509",0.649875,0.768006661898704,0.85,0.98
"510",0.398,0.601718770268958,0.88,1
"511",0.5385,0.699539021568064,0.87,1
"512",0.44325,0.511845857289461,0.85,0.98
"513",0.752125,0.838815600721726,0.84,0.98
"514",0.48975,0.593129983183627,0.86,0.99
"515",0.462625,0.564772130117298,0.85,0.99
"516",0.666375,0.828368334843264,0.83,1
"517",0.634875,0.787351763711743,0.85,0.99
"518",0.682875,0.834415711151483,0.8,0.99
"519",0.51525,0.731412845878923,0.87,0.97
"520",0.567625,0.761438448168886,0.84,0.98
"521",0.5195,0.693671687779098,0.84,0.98
"522",0.407625,0.596334385606279,0.87,0.99
"523",0.521875,0.707208063093418,0.84,0.99
"524",0.407125,0.584467365833786,0.92,1
"525",0.56675,0.640653156244581,0.84,0.99
"526",0.65575,0.747466879269072,0.87,0.98
"527",0.6045,0.788754164173783,0.83,0.99
"528",0.499125,0.707124551108342,0.9,0.99
"529",0.58575,0.587709347130981,0.81,0.99
"530",0.547625,0.684550026806115,0.83,0.97
"531",0.559875,0.707549960308564,0.84,0.99
"532",0.5665,0.694621907491159,0.83,1
"533",0.4445,0.645427946266108,0.86,0.99
"534",0.825875,0.892129009904109,0.83,0.99
"535",0.693125,0.751948424179313,0.84,0.99
"536",0.525375,0.720311465729362,0.86,0.97
"537",0.441,0.643909145024639,0.87,0.99
"538",0.656875,0.765928832517014,0.83,0.98
"539",0.453375,0.640710196326876,0.9,0.99
"540",0.4685,0.676167218774345,0.88,0.98
"541",0.5825,0.650913032091983,0.86,0.98
"542",0.464625,NA,0.87,0.99
"543",0.476625,0.678553056605211,0.88,0.98
"544",0.6075,0.796907073485625,0.84,0.99
"545",0.570125,0.544248053896883,0.84,0.98
"546",0.741875,0.833049387424256,0.81,0.98
"547",0.648625,0.772070166144747,0.82,1
"548",0.497375,0.561422176920274,0.85,0.99
"549",0.75375,0.72536351028683,0.87,1
"550",0.7925,0.855296394057133,0.82,0.97
"551",0.4035,0.441381630986694,0.86,0.99
"552",0.500125,0.609811891930872,0.87,0.97
"553",0.53175,0.681774834475396,0.87,0.98
"554",0.590625,0.691092454782448,0.84,0.99
"555",0.497625,0.709939718276629,0.88,1
"556",0.652375,0.796204116652165,0.8,0.99
"557",0.48725,0.59267062880653,0.79,0.99
"558",0.420625,0.644190385116219,0.89,0.98
"559",0.596625,0.706237366474538,0.84,1
"560",0.55375,0.743922623452861,0.79,0.95
"561",0.530625,0.739622064015745,0.86,0.99
"562",0.395625,NA,0.86,0.98
"563",0.38,0.586305215843242,0.9,0.98
"564",0.408375,0.59544298379723,0.87,0.96
"565",0.509875,0.706490500749265,0.87,0.99
"566",0.4735,0.646639676981657,0.89,0.97
"567",0.384125,0.577613008312327,0.89,0.99
"568",0.606125,0.747622457050715,0.87,0.98
"569",0.532875,0.722363024068735,0.85,0.96
"570",0.4745,0.673268309299663,0.88,0.99
"571",0.470625,0.670717399584856,0.85,1
"572",0.5795,0.734457659399202,0.86,0.99
"573",0.549875,0.741835663294305,0.85,0.98
"574",0.52675,0.720505966416287,0.87,0.99
"575",0.55775,0.670427234671747,0.85,0.98
"576",0.474875,0.672485246309597,0.88,0.99
"577",0.528625,0.665107961238187,0.88,0.99
"578",0.547,0.638231967578805,0.84,0.97
"579",0.554625,0.601112730582163,0.85,1
"580",0.4325,0.626025583703901,0.87,1
"581",0.514125,0.662589349622293,0.84,1
"582",0.4745,0.67544778122938,0.86,0.98
"583",0.55075,0.644620714133582,0.87,0.99
"584",0.58625,0.71995315783518,0.84,0.99
"585",0.476,0.664586309078443,0.81,1
"586",0.497125,0.674479233973098,0.83,0.99
"587",0.589875,0.632202111122324,0.82,0.99
"588",0.69725,0.698711404327481,0.81,0.99
"589",0.607875,0.713608665078284,0.79,0.96
"590",0.4445,0.524043536910486,0.87,0.97
"591",0.547875,0.731091341223331,0.81,0.99
"592",0.5615,0.751627801765411,0.86,0.99
"593",0.486875,0.581679103320126,0.85,0.98
"594",0.40025,0.580175240326419,0.86,0.98
"595",0.6255,0.755095125738945,0.82,0.97
"596",0.4365,0.613335094331765,0.89,0.99
