"","mac","mae_scaled","within_50","within_95"
"57",1.0315,0.588731629135785,0.73,1
"58",1.36725,0.468485603555418,0.8,1
"59",0.764,0.542149685933657,0.82,1
"60",4.998625,0.639430050473679,0.62,0.99
"61",1.4225,0.633880513386609,0.7,0.98
"62",1.943375,0.664106423358444,0.69,0.99
"63",9.01125,0.676859170632054,0.55,0.95
"64",0.97825,0.611306492175192,0.72,0.99
"65",2.21025,0.583203259278104,0.72,0.98
"66",0.798375,0.497274706853347,0.75,1
"67",0.7855,0.567234993317265,0.75,1
"68",0.8285,0.583599835441176,0.79,1
"69",2.217,0.596462433627133,0.7,0.97
"70",2.36975,0.498537386063858,0.75,0.98
"71",5.105375,0.478009189773873,0.65,0.96
"72",0.951375,0.621644389913194,0.72,0.99
"73",1.300875,0.652091339628739,0.7,0.99
"74",1.175,0.546092922130565,0.68,1
"75",3.0355,0.622598906469474,0.63,0.98
"76",0.9525,0.538194880872837,0.81,0.99
"77",1.187125,0.63533704647205,0.77,1
"78",1.472,0.485575868261173,0.76,0.96
"79",0.778875,0.55317015342377,0.8,1
"80",1.706375,0.605856767272997,0.69,0.99
"81",0.809375,0.548128701136504,0.83,1
"82",1.234875,0.617115417604843,0.74,0.99
"83",1.199375,0.532087460741073,0.71,1
"84",1.163,0.519882171164429,0.77,1
"85",1.3135,0.518112933320256,0.78,0.98
"86",2.474125,0.659402048350798,0.65,1
"87",2.40525,0.602087253507176,0.65,0.99
"88",0.949375,0.523282957180135,0.78,0.99
"89",0.95,0.569230996387937,0.75,0.99
"90",0.98175,0.566827807200242,0.75,1
"91",2.921375,0.541808125070823,0.64,0.99
"92",1.57075,0.59654790676768,0.68,0.99
"93",5.063125,0.598906663559215,0.6,0.99
"94",1.018875,0.591879769187253,0.73,1
"95",1.067,0.561424632240711,0.75,1
"96",2.42925,0.67467381752668,0.7,0.99
"97",1.55475,0.633816676329614,0.66,0.98
"98",1.80975,0.602086070201057,0.71,0.99
"99",0.67325,0.468140934827575,0.81,0.99
"100",0.922375,0.526364154163343,0.77,1
"101",5.745625,0.676661925482161,0.56,0.98
"102",2.394625,0.624752460447832,0.68,0.99
"103",1.518,0.609375332528014,0.67,1
"104",0.669375,0.510507168840416,0.79,1
"105",1.455875,0.604752388071009,0.71,1
"106",1.52275,0.544384933664684,0.76,0.98
"107",0.986625,0.525045189810731,0.76,1
"108",1.530375,0.54311928115614,0.78,1
"109",1.208,0.60158448480516,0.73,0.99
"110",0.851,0.515590203337178,0.73,0.99
"111",1.016375,0.518261948490535,0.76,0.98
"112",0.831375,0.475955944288001,0.77,1
"113",1.468625,0.562871921186547,0.79,0.99
"114",1.092125,0.451435419820246,0.73,0.99
"115",0.925125,0.454584864657027,0.78,0.98
"116",1.4515,0.555291615798836,0.7,0.97
"117",3.89975,0.543080087800065,0.65,0.98
"118",0.85675,0.59435135907403,0.71,0.99
"119",1.501875,0.608550762793225,0.74,0.99
"120",0.825625,0.569524105318451,0.73,0.98
"121",1.66925,0.618924994338422,0.71,0.99
"122",1.00525,0.540824272419156,0.79,1
"123",0.80125,0.57093022549259,0.8,1
"124",0.879125,0.546025967523778,0.79,0.99
"125",1.288,0.537059133134753,0.63,0.99
"126",0.823,0.598196433201926,0.74,1
"127",1.098875,0.580806445847197,0.78,1
