"","mac","mae_scaled","within_50","within_95"
"94",1.01325,0.746425284236924,0.65,0.95
"95",1.056875,0.68726634853735,0.66,0.99
"96",2.333875,0.887736487670926,0.54,0.97
"97",1.714625,0.895126119910023,0.51,0.95
"98",1.81575,0.829022798164207,0.54,0.93
"99",0.6725,0.553776730638481,0.77,0.97
"100",0.969875,0.620284432967214,0.72,1
"101",5.37475,1.29843274511432,0.35,0.71
"102",2.368,0.887708801575447,0.51,0.92
"103",1.53125,0.834140530641609,0.57,0.9
"104",0.627125,0.571026055221108,0.76,0.99
"105",1.412125,0.737435661415296,0.64,0.97
"106",1.48775,0.68083472754631,0.66,0.94
"107",1.011875,0.645375311099497,0.68,1
"108",1.555625,0.718155732008536,0.66,0.97
"109",1.208375,0.738761910174975,0.64,0.98
"110",0.883875,0.627837454286126,0.67,0.97
"111",0.981,0.816529199025063,0.61,0.93
"112",0.8515,0.556947731552543,0.72,0.97
"113",1.437875,0.779823358366831,0.63,0.98
"114",1.125,0.618441010016728,0.67,0.95
"115",0.872875,0.607667569649871,0.72,0.93
"116",1.437875,0.739459784058579,0.62,0.93
"117",3.774625,0.887442103343031,0.47,0.92
"118",0.86175,0.728187112184392,0.66,0.94
"119",1.491875,0.81429587351997,0.61,0.96
"120",0.8335,0.708852220714504,0.67,0.97
"121",1.69075,0.866676837243142,0.58,0.95
"122",0.98225,0.667032670041416,0.71,0.97
"123",0.789375,0.656526089714272,0.77,1
"124",0.875625,0.65864012889738,0.74,0.98
"125",1.255625,0.744234038604599,0.59,0.94
"126",0.83225,0.689938859869487,0.68,0.97
"127",1.0615,0.672427594311211,0.68,0.99
"128",9.172375,1.4001741748861,0.27,0.74
"129",1.61775,0.829522815585173,0.54,0.9
"130",2.0835,1.22538279277065,0.43,0.78
"131",0.92025,0.593969830402228,0.69,0.98
"132",2.975125,1.00489705174591,0.45,0.93
"133",0.869625,0.607694793863583,0.74,1
"134",1.222125,0.706497945437859,0.71,0.99
"135",19.3025,1.93373644858109,0.15,0.51
"136",0.64275,0.547220277841,0.84,0.95
"137",1.013875,0.633387925861951,0.75,0.97
"138",6.883125,1.374462674259,0.31,0.72
"139",0.883,0.699049819907527,0.68,0.97
"140",3.477125,1.13794962235666,0.43,0.83
"141",0.67725,0.546450630490215,0.79,0.97
"142",5.668125,1.1771506702271,0.36,0.85
"143",1.452875,0.751135120367314,0.69,0.95
"144",0.92975,0.733065830100074,0.7,0.98
"145",0.775875,0.609354549041356,0.76,0.99
"146",0.790125,0.650971058616485,0.68,0.93
"147",0.825875,0.731434680886974,0.72,1
"148",1.0975,0.771755402151306,0.7,1
"149",1.15125,0.697184597216552,0.65,0.97
"150",1.020375,0.613249532614122,0.74,0.98
"151",1.141625,0.693024691594226,0.66,0.96
"152",0.90225,0.801372217702121,0.69,0.98
"153",1.02475,0.625100621842154,0.73,0.96
"154",1.101875,0.72018838415393,0.7,0.97
"155",0.827125,0.615464688220857,0.76,0.99
"156",1.561375,0.692059057801395,0.6,0.97
"157",1.518625,0.821272602322821,0.6,0.92
"158",1.721125,0.8858861269487,0.55,0.97
"159",1.561,0.642187041102883,0.63,0.93
"160",1.011125,0.741035161970265,0.64,0.96
"161",0.94375,0.737054103285942,0.74,0.96
"162",3.42425,1.55494793664559,0.33,0.73
"163",0.960375,0.603512133231334,0.7,0.98
"164",2.368375,0.936468013806325,0.49,0.92
"165",1.030875,0.75579890754854,0.62,0.97
"166",1.403,0.719800891767413,0.64,0.95
"167",0.997125,0.654804859545323,0.68,0.95
"168",0.8375,0.668056577201561,0.68,0.97
"169",0.947,0.714998770072101,0.73,0.99
"170",0.80225,0.671113881648375,0.77,0.98
"171",1.002625,0.714781127076345,0.65,0.99
"172",7.81425,1.27841589003639,0.27,0.78
"173",1.035875,0.866217797102827,0.65,0.93
"174",1.014125,0.805893032726747,0.63,1
"175",2.49175,1.26430059194669,0.41,0.84
"176",0.759125,0.610914186497686,0.77,1
"177",2.643625,1.03624782071586,0.44,0.96
"178",2.164125,0.848474524710853,0.54,0.96
"179",0.960875,0.723048331002288,0.63,0.95
"180",1.11975,0.72964995783847,0.64,0.97
"181",1.7965,0.821875548824766,0.56,0.95
"182",0.928375,0.677497760040896,0.73,0.98
"183",0.726,0.583464496762497,0.73,0.98
"184",1.2615,0.796794058860715,0.6,0.95
"185",0.71925,0.52863034127658,0.76,0.98
"186",2.8365,0.789598848576708,0.52,0.96
"187",1.0155,0.745433658873762,0.68,0.97
"188",0.799,0.725429640888636,0.76,0.99
"189",0.61025,0.524224314713661,0.77,0.98
"190",1.124,0.630107217373616,0.65,0.97
"191",1.449375,0.752720769800285,0.6,0.9
"192",0.938,0.659601781740302,0.68,0.96
"193",0.8785,0.703343927035744,0.66,0.99
"194",1.362625,0.713605792703744,0.66,0.9
"195",0.9925,0.675176772991154,0.71,0.98
"196",0.906625,0.710297103585448,0.69,1
"197",14.214625,1.73322673506715,0.23,0.61
"198",1.097125,0.701499678942195,0.66,0.99
"199",0.671875,0.586654833730214,0.73,1
"200",0.8215,0.715692889729246,0.72,0.95
"201",0.877875,0.677912165139684,0.69,1
"202",1.0305,0.612327859401949,0.73,0.96
"203",1.0325,0.750671549025732,0.7,0.97
"204",0.965625,0.646829813546185,0.71,0.98
"205",0.693625,0.626516505283688,0.72,0.98
"206",0.70775,0.615903379960355,0.76,0.99
"207",0.733,0.614031561458786,0.71,0.97
"208",1.136375,0.729306765219786,0.68,0.96
"209",1.39,0.720831151236553,0.62,0.94
"210",1.547875,0.760750929836522,0.64,0.96
"211",2.08125,0.865354062925934,0.53,0.96
"212",0.916375,0.547716359594344,0.73,0.98
"213",1.2195,0.688354905915172,0.68,0.97
"214",1.1475,0.676442388442154,0.71,0.97
"215",1.901625,0.777758437146421,0.55,0.95
"216",1.543,0.77856146837005,0.64,0.96
"217",2.60025,0.872782521384076,0.51,0.91
"218",0.7855,0.605192798401109,0.72,0.98
"219",1.25525,0.745197061716675,0.68,0.97
"220",1.5825,0.865765192651835,0.54,0.91
"221",1.511875,0.773308175826812,0.58,0.96
"222",1.001625,0.770381338077314,0.67,0.98
"223",1.426,0.757509550877166,0.61,0.96
"224",3.529625,1.13798838367057,0.38,0.91
"225",0.698,0.579469267379418,0.75,1
"226",1.448125,0.712883724638053,0.63,0.97
"227",0.795875,0.650698375765445,0.7,0.99
"228",1.000625,0.715256121013192,0.69,0.96
"229",0.8005,0.687129408048035,0.68,0.97
"230",2.52475,0.907293462048928,0.52,0.85
"231",0.9555,0.753800519683842,0.69,0.98
"232",2.52975,0.959612761184195,0.49,0.86
"233",1.042,0.668915656736676,0.68,0.98
"234",0.94725,0.686458889605359,0.72,0.96
"235",1.186875,0.704516604449539,0.68,0.96
"236",1.846375,0.851919847932832,0.54,0.93
"237",1.300375,0.72942612970689,0.63,0.97
"238",2.738125,0.852206470710897,0.48,0.89
"239",0.855375,0.637531713744627,0.65,0.99
"240",1.9055,0.747286897802742,0.57,0.92
"241",1.023125,0.705882590010692,0.65,0.99
"242",0.875125,0.739663957066002,0.7,0.94
"243",0.797125,0.605485483795764,0.77,0.98
"244",0.7695,0.599145720646507,0.71,0.96
"245",0.897375,0.731829130320244,0.68,0.97
"246",1.93125,0.874375792215489,0.54,0.94
"247",0.773125,0.689064334578757,0.73,1
"248",1.733875,0.742786539265073,0.6,0.96
"249",0.758875,0.693335854912197,0.73,0.98
"250",0.91175,0.602173530949781,0.75,0.97
"251",3.38975,1.079910376578,0.4,0.75
"252",2.152375,0.946279032504748,0.52,0.83
"253",1.342875,0.741412691387663,0.62,0.98
"254",1.230875,0.711792078132151,0.66,0.97
"255",1.3385,0.760920197351451,0.61,0.93
"256",2.3785,0.748312678384568,0.57,0.94
"257",0.794,0.688862465712177,0.73,0.98
"258",1.161625,0.704801700879278,0.66,0.94
"259",2.369375,0.769201607832207,0.55,0.95
"260",1.611,0.811642373481928,0.6,0.91
"261",14.926625,1.77904993792671,0.24,0.58
"262",2.058125,0.812164375389915,0.56,0.96
"263",1.99,0.728531299266374,0.61,0.96
"264",0.990625,0.703720125874305,0.73,0.98
"265",1.755625,0.731289579832305,0.66,0.96
"266",0.8225,0.722619677348839,0.73,0.99
"267",1.020375,0.736904544842799,0.68,0.95
"268",0.696875,0.608481151036382,0.77,0.98
"269",3.567375,1.09353441370087,0.4,0.8
"270",1.042875,0.708251640041288,0.65,0.97
"271",0.718625,0.618611508331908,0.73,0.97
"272",1.052875,0.669866801050548,0.67,0.95
"273",1.0235,0.660786340213534,0.69,0.99
"274",0.654375,0.570732557780046,0.79,0.99
"275",0.862,0.727331052555118,0.72,0.96
"276",0.792875,0.643880127069788,0.79,1
"277",1.6585,0.683997368605331,0.65,0.96
"278",0.818375,0.670129066544274,0.69,1
"279",1.061625,0.764287882595001,0.65,0.97
"280",0.925875,0.608762577628749,0.77,0.97
"281",0.7545,0.609416004824356,0.72,0.99
"282",1.185,0.829890910830237,0.66,0.94
"283",1.964625,0.78884754657618,0.59,0.86
"284",1.4055,0.601917433305367,0.66,0.98
"285",0.87775,0.633520024327189,0.65,0.96
"286",1.19625,0.724745115175361,0.64,0.98
"287",0.9615,0.774643376476672,0.64,0.98
"288",3.780625,1.01187408906649,0.46,0.91
"289",1.919875,0.844372351507698,0.57,0.92
"290",2.332125,0.952684468764245,0.5,0.83
"291",0.78,0.588808019276159,0.7,0.97
"292",1.02,0.689723282475099,0.63,0.96
"293",2.038375,0.904404559838907,0.51,0.93
"294",0.983375,0.729794124981993,0.65,0.99
"295",2.2345,0.891350274817861,0.53,0.82
"296",0.745375,0.696170419296435,0.74,0.99
"297",1.198625,0.750641286903834,0.71,0.95
"298",2.45,0.864154168184031,0.53,0.92
"299",0.6525,0.609858577886235,0.77,0.98
"300",1.680375,0.784688333565509,0.58,0.91
"301",0.827125,0.730125458206581,0.66,0.95
"302",1.82375,0.721779242462598,0.63,0.96
"303",1.84275,0.767862092082881,0.61,0.93
"304",0.930125,0.758313387613109,0.66,1
"305",1.430625,0.904747733354703,0.53,0.93
"306",0.877625,0.774778011251995,0.67,0.96
"307",2.439,0.88204995553936,0.51,0.96
"308",1.267875,0.741673239253507,0.71,0.98
"309",1.419375,0.67519031861005,0.66,0.94
"310",0.993,0.736521413675737,0.67,0.96
"311",0.875,0.732226233482448,0.7,0.99
"312",0.759625,0.579280812394259,0.75,0.99
"313",1.55875,0.767046306286301,0.62,0.97
"314",1.215375,0.685565064378401,0.66,0.98
"315",2.714375,0.788501307948052,0.54,0.95
"316",3.215,0.879784052311861,0.51,0.92
"317",1.014375,0.76476970182699,0.67,0.99
"318",2.87625,1.17241371352777,0.4,0.81
"319",2.959875,1.00912701299926,0.44,0.95
"320",1.044,0.679103713369994,0.66,0.96
"321",0.764125,0.61190445411989,0.74,0.98
"322",0.947875,0.721478568589709,0.7,0.96
"323",0.938,0.702637413160189,0.68,0.95
"324",0.936625,0.739305384843208,0.64,0.92
"325",1.0925,0.796689999122205,0.67,0.98
"326",1.650875,0.800732924962275,0.56,0.93
"327",2.009375,0.864094210145845,0.55,0.92
"328",1.74775,0.78426069610736,0.6,0.95
"329",0.492375,0.470105784005425,0.82,0.99
"330",2.7475,0.845695209962213,0.51,0.87
"331",0.4855,0.464594506983489,0.83,0.99
"332",1.026875,0.604076325878703,0.73,0.97
"333",0.934875,0.716022695164995,0.69,0.97
"334",1.06375,0.674053446693826,0.64,0.98
"335",0.667,0.59227523062183,0.74,0.98
"336",1.761,0.941143157177487,0.51,0.88
"337",0.684875,0.568181590459104,0.73,0.95
"338",1.106375,0.806469639944693,0.63,0.95
"339",1.13325,0.660636218108511,0.77,0.98
"340",1.1825,0.662790361366583,0.7,0.97
"341",1.5295,0.762522197770159,0.56,0.97
"342",1.096125,0.690106802431227,0.67,0.97
"343",2.32925,0.903000631319158,0.5,0.89
"344",0.821625,0.678833661544585,0.71,0.93
"345",0.755375,0.58458617787718,0.81,0.96
"346",1.099125,0.688191703692632,0.7,0.96
"347",1.05475,0.70408641275576,0.63,0.97
"348",0.7675,0.720770452081962,0.72,0.97
"349",3.644375,0.991914529086461,0.44,0.9
"350",1.1025,0.756727214635066,0.67,0.95
"351",5.122875,1.16795923646371,0.36,0.74
"352",1.2725,0.910608411923356,0.57,0.96
"353",1.920625,0.77072497787636,0.57,0.94
"354",1.29725,0.676318841868757,0.69,0.97
"355",4.80525,1.68846013846258,0.36,0.6
"356",1.1515,0.721091888554319,0.62,0.94
"357",0.689375,0.604332254368289,0.73,0.97
"358",1.9405,0.882671039183802,0.53,0.93
"359",0.75575,0.583749023592739,0.78,0.97
"360",1.08,0.662358596172627,0.68,0.98
"361",0.857,0.708504986006489,0.71,0.96
"362",1.1245,0.75884325559691,0.64,0.96
"363",0.870625,0.611849355261598,0.75,0.99
"364",1.6005,0.818219666547572,0.57,0.94
"365",0.7015,0.639289732737631,0.75,0.98
"366",2.46325,0.894258304906478,0.49,0.95
"367",1.012375,0.77755843770504,0.71,0.97
"368",0.703375,0.586633315709329,0.74,0.98
"369",1.652,0.79208711821191,0.57,0.94
"370",1.95175,0.803518810793706,0.53,0.97
"371",3.746375,1.08913713485424,0.33,0.88
"372",0.93475,0.784758023349168,0.68,0.96
"373",1.25225,0.741893002114215,0.62,0.96
"374",1.04625,0.74138240493745,0.67,0.99
"375",1.92725,0.934137836917766,0.53,0.98
"376",6.205625,1.30282594025889,0.25,0.77
"377",1.076875,0.745247239891768,0.6,0.93
"378",0.8775,0.746402350931997,0.7,0.98
"379",1.17975,0.708619670331754,0.69,0.94
"380",1.1185,0.715322941508569,0.65,0.96
"381",3.57525,0.990939822998594,0.42,0.84
"382",1.757125,0.842173872161677,0.56,0.93
"383",2.711625,0.938212218433242,0.47,0.94
"384",2.96075,0.896876035666136,0.46,0.94
"385",0.743125,0.638953294311142,0.79,1
"386",1.745,0.820402491611855,0.58,0.96
"387",1.076375,0.629152175231835,0.66,0.98
"388",0.78025,0.564297650091434,0.73,0.98
"389",0.69575,0.630541268281254,0.76,0.97
"390",0.71975,0.640921838780746,0.78,1
"391",1.1125,0.685674884005701,0.73,0.95
"392",1.083375,0.76230433807327,0.64,0.96
"393",1.145125,0.679148897126251,0.69,0.96
"394",0.985125,0.635140264537538,0.69,0.94
"395",0.8665,0.686716191099055,0.71,0.98
"396",1.106,0.765281689888791,0.65,0.96
"397",1.486625,0.778583234520615,0.6,0.97
"398",1.541125,0.686800399083172,0.65,0.95
"399",1.57225,0.743609194766672,0.6,0.96
"400",0.8915,0.687712142859052,0.68,0.97
"401",3.079,0.986792428170936,0.46,0.91
"402",1.114375,0.70792269666375,0.62,0.99
"403",1.16475,0.702395193048969,0.66,0.97
"404",0.904625,0.732231241135851,0.69,0.98
"405",1.343,0.750547781192838,0.63,0.92
"406",0.9975,0.698185843338954,0.7,0.99
"407",1.13525,0.8934839591661,0.64,0.96
"408",1.102875,0.754562245899686,0.65,0.96
"409",1.02,0.656931175335229,0.68,0.96
"410",0.9815,0.667845937664362,0.69,0.93
"411",4.507375,1.29043228509878,0.38,0.73
"412",0.71,0.649140816508441,0.76,0.99
"413",1.597875,0.743138556567956,0.65,0.96
"414",1.203125,0.713887449282979,0.67,0.94
"415",1.958875,0.917036585192967,0.51,0.92
"416",0.658375,0.562836679746524,0.77,0.97
"417",12.352375,1.24092023865336,0.33,0.73
"418",4.13125,1.65556321038555,0.31,0.61
"419",1.27775,0.774534174217649,0.63,0.95
"420",1.014875,0.701741027494864,0.68,0.99
"421",0.993,0.779889249977298,0.63,0.91
"422",2.582,0.954099732113477,0.51,0.92
"423",2.329875,0.999412928899762,0.48,0.86
"424",2.929625,1.14636511779875,0.43,0.86
"425",0.7135,0.561966555463517,0.8,1
"426",2.998,0.946594218410912,0.47,0.86
"427",0.81725,0.718059738090624,0.7,0.99
"428",1.55225,0.765462418454861,0.6,0.97
"429",0.991875,0.715635614557559,0.69,0.98
"430",0.7265,0.635893165652065,0.77,0.97
"431",1.619125,0.824758882856046,0.56,0.96
"432",0.991,0.901055998108474,0.6,0.9
"433",0.707375,0.661784874041636,0.77,0.97
"434",3.5645,0.968789406422374,0.48,0.9
"435",1.00175,0.726080974638531,0.67,0.97
"436",0.93425,0.651658861387313,0.66,0.97
"437",1.673625,0.850226008648386,0.58,0.98
"438",1.257125,0.719071726300981,0.62,0.97
"439",1.134375,0.900681154709327,0.61,0.91
"440",0.8225,0.6464977020191,0.73,0.98
"441",2.803375,0.940141347732855,0.48,0.89
"442",0.850875,0.670823911228069,0.75,0.99
"443",1.12825,0.721675199798894,0.66,0.98
"444",1.091625,0.746894857445388,0.69,0.96
"445",0.86025,0.732383119425685,0.75,0.99
"446",1.078875,0.707400180203536,0.71,0.97
"447",2.0705,0.84701283837681,0.56,0.95
"448",0.50775,0.45581370473934,0.8,0.99
"449",0.691375,0.600473399939512,0.78,0.98
"450",1.978875,0.861353292819724,0.54,0.93
"451",0.624125,0.563862071942257,0.82,0.99
"452",1.127,0.754529063123845,0.67,0.98
"453",1.285625,0.790861250033363,0.62,0.92
"454",1.813625,0.872593559178207,0.56,0.94
"455",1.278625,0.729256488375441,0.66,0.96
"456",0.83425,0.728835100154349,0.7,0.97
"457",0.858625,0.595139183420748,0.74,0.97
"458",0.6925,0.544705863058818,0.75,1
"459",0.898,0.67143462409636,0.71,0.94
"460",0.8455,0.611434984880735,0.76,0.99
"461",0.88375,0.638911926181198,0.64,0.97
"462",4.54175,1.36720071758148,0.37,0.75
"463",0.82675,0.574860708605082,0.64,0.98
"464",0.810375,0.591636842787986,0.76,0.96
"465",1.57975,0.771348997275488,0.57,0.94
"466",0.746,0.614760587028036,0.8,0.97
"467",1.318375,0.839550311177047,0.61,0.94
"468",0.700125,0.584064522110993,0.74,0.99
"469",0.838375,0.560466880901928,0.78,0.96
"470",0.80725,0.643399783641994,0.73,0.99
"471",0.76075,0.614903735464326,0.7,0.98
"472",3.8915,1.1754881322567,0.38,0.79
"473",0.700375,0.620973267746975,0.74,0.95
"474",1.550875,1.01390829798672,0.54,0.87
"475",0.982,0.779583713422464,0.65,0.98
"476",1.567,0.778135542714744,0.61,0.96
"477",12.449625,1.43628274808907,0.3,0.55
"478",0.8125,0.627430122213627,0.72,0.99
"479",0.813375,0.727702868216502,0.67,0.97
"480",1.020875,0.638507579889037,0.71,0.97
"481",0.97725,0.788789151654439,0.76,0.97
"482",1.17025,0.686835052027293,0.65,0.94
"483",3.85025,1.06031096666478,0.4,0.87
"484",2.24125,0.868053698820423,0.52,0.91
"485",1.255,0.776248148201009,0.68,0.99
"486",1.371,0.771160899802876,0.62,0.95
"487",1.146375,0.691585273558344,0.7,0.97
"488",1.237125,0.733430467996051,0.63,0.94
"489",1.0715,0.738113018461564,0.65,0.94
"490",0.835125,0.648287383952317,0.73,0.96
"491",0.712875,0.658489986739765,0.73,0.98
"492",2.342625,0.816066439067108,0.53,0.94
"493",0.625375,0.60228647307514,0.79,0.97
"494",2.960875,0.907934729182739,0.49,0.91
"495",1.681125,0.85311577975003,0.52,0.92
"496",0.965,0.637680002876151,0.66,0.98
"497",1.278375,0.77975274715535,0.61,0.98
"498",3.03725,0.873413180895458,0.47,0.94
"499",1.38775,0.775490719599598,0.61,0.97
"500",0.95,0.655340030335277,0.76,0.98
"501",1.2215,0.740178444092997,0.67,0.95
"502",1.626,0.680731356623067,0.62,0.96
"503",0.7595,0.609202243864034,0.7,1
"504",1.380125,0.851161158629663,0.56,0.92
"505",0.6615,0.553060607568779,0.83,0.99
"506",1.041375,0.713846347412485,0.67,0.96
"507",1.208625,0.671258581621481,0.65,0.94
"508",0.587125,0.502605426412713,0.73,0.95
"509",1.09825,0.715391540042907,0.7,1
"510",1.178375,0.811424806318756,0.64,0.98
"511",1.465875,0.794054079832612,0.59,0.99
"512",7.263875,1.53782539528218,0.26,0.66
"513",0.83875,0.689989180975234,0.63,0.97
"514",2.02625,0.876904274328515,0.53,0.85
"515",0.87,0.721038452496994,0.69,0.97
"516",1.17675,0.649097470428177,0.73,0.95
"517",0.832125,0.675462657641797,0.81,0.97
"518",0.8815,0.704822460089821,0.7,0.98
"519",1.28475,0.74815589962752,0.64,0.99
"520",1.06125,0.778899385782034,0.67,0.97
"521",1.077375,0.778793963295668,0.68,0.95
"522",0.717625,0.574356525886036,0.75,0.98
"523",1.220875,0.684121105439411,0.71,0.98
"524",1.202125,0.685955337723003,0.64,0.96
"525",1.136875,0.695419707985704,0.7,0.95
"526",1.177625,0.638202182515145,0.68,0.97
"527",0.888125,0.684006232582422,0.7,0.99
"528",3.2855,0.823942137343052,0.48,0.92
"529",0.65,0.63622063410939,0.74,0.99
"530",0.710375,0.630708105130753,0.72,0.97
"531",0.7825,0.624035481446794,0.73,0.97
"532",0.856,0.74576135197499,0.71,0.97
"533",1.785875,0.776151837189847,0.58,0.94
"534",0.63475,0.619224440557318,0.75,0.96
"535",4.257875,1.17621992321905,0.36,0.86
"536",1.0065,0.779692916548402,0.66,0.99
"537",1.007,0.71295044798088,0.67,0.95
"538",0.893,0.58980631413331,0.68,0.98
"539",0.982375,0.763694980898442,0.64,0.95
"540",0.871375,0.65521172096044,0.7,0.95
"541",1.07375,0.775541758123903,0.66,1
"542",1.039125,0.717096440243366,0.69,0.99
"543",1.14825,0.868849019621972,0.62,0.95
"544",1.051625,0.686488601472436,0.66,0.97
"545",2.124375,0.797863882730487,0.61,0.88
"546",2.865375,0.975624292601181,0.48,0.92
"547",0.803,0.658795944454477,0.7,0.95
"548",1.34875,0.76465458243371,0.6,0.93
"549",1.19575,0.740112170493685,0.65,0.97
"550",0.67175,0.535563052715361,0.73,0.98
"551",0.829,0.699142705330609,0.66,1
"552",4.235125,1.19624735452791,0.3,0.8
"553",0.905,0.64892104114811,0.7,0.98
"554",0.7005,0.589650872850086,0.76,1
"555",2.825,0.983621158670883,0.46,0.9
"556",1.538875,0.799114610758202,0.61,0.95
"557",1.7955,1.16245483955163,0.43,0.84
"558",1.1455,0.689360469059563,0.67,0.97
"559",0.766375,0.676284653019833,0.74,0.98
"560",1.337375,0.72002612425743,0.64,0.97
"561",1.068375,0.650210492553765,0.69,0.95
"562",1.03425,0.669473801019609,0.65,0.97
"563",2.582875,0.765167540948674,0.58,0.95
"564",1.300625,0.678206039716849,0.67,0.98
"565",0.761875,0.627879875889155,0.68,0.98
"566",1.5925,0.752164435952728,0.59,0.96
"567",1.148875,0.802648396402521,0.6,0.97
"568",3.632,0.990009704948846,0.38,0.8
"569",1.68,0.808774016154639,0.57,0.91
"570",0.919875,0.638334246525491,0.71,0.99
"571",0.9335,0.703110314893772,0.74,0.96
"572",1.737375,0.818635404457387,0.57,0.92
"573",0.919375,0.701362316938783,0.75,0.97
"574",1.36525,0.832723528886923,0.61,0.93
"575",1.732875,0.911349777029183,0.51,0.95
"576",0.966125,0.753723329011111,0.64,0.99
"577",5.089125,1.16871779173854,0.37,0.81
"578",0.867625,0.740344460485625,0.64,0.93
"579",0.96625,0.671500811599045,0.72,0.98
"580",2.58975,0.946518571323569,0.44,0.92
"581",0.891,0.668288250619508,0.69,0.98
"582",1.289125,0.741382547896518,0.62,0.97
"583",0.79625,0.681020184000301,0.74,1
"584",1.774375,0.793218002563897,0.57,0.93
"585",1.253125,0.781349497211948,0.59,0.93
"586",1.1415,0.691606677087627,0.66,0.96
"587",0.958875,0.7161318694328,0.72,0.99
"588",1.581625,0.753949353247858,0.6,0.97
